run_id,date,sample_rule,task,method,variant,k,seed,silhouette,calinski_harabasz,davies_bouldin,ari_vs_seed0,bic,aic,log_likelihood,n_iter,converged,parameters,notes
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,4,4,0.1093356019325867,11335.470883430724,2.3723233818826164,0.5916221921991142,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,4,5,0.14493497091920218,11946.689468518243,2.2709043913395215,0.47753713433274825,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,4,6,0.16836921773642774,13594.942860177423,2.015908969163287,0.2638731148962919,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,4,7,0.08702489509198022,10612.53305348686,2.4760353488939195,0.217072223154264,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,4,8,0.1474343879053815,13990.342416409005,2.1567379619013423,0.31711890406804094,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,4,9,0.09544169539567265,12268.68867635431,2.4495585311090573,0.21158187999911587,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,5,0,0.14744335241376583,13864.36650840723,1.9876968144922826,1.0,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,5,1,0.18259375508820455,13715.926420896933,1.9019216296623362,0.5312837503966328,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,5,2,0.14817611531431626,13130.511068909404,2.1263136685781756,0.46036769755074247,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,5,3,0.13999829348764123,13287.364616307152,2.081159129870523,0.7965528365432136,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,5,4,0.14489314351408505,13683.175061124864,1.9908837445991334,0.9272051781502085,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,5,5,0.13114626400548096,13004.619946564117,2.086616244863916,0.7034283332786256,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,5,6,0.09008571889617022,9622.695706910175,2.6717367876540905,0.41897043548894763,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,5,7,0.09557045212004561,11958.165742967694,2.3682947923437774,0.536943744921984,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,5,8,0.11258274995185191,12583.694978635758,2.2007181591076184,0.5532026319877346,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,5,9,0.1541893389777013,13615.594988644738,2.074138015673362,0.6398216317757776,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
80c519792264,2026-06-03T13:08:51+01:00,FULL population: all 119390 rows,1.2,MiniBatchKMeans,standard,6,0,0.11042909824454814,9422.33641730547,2.2302006942884005,1.0,,,,,,"{""algorithm"":""MiniBatchKMeans"",""batch_size"":1024,""distance"":""euclidean"",""k_range"":[2,8],""max_iter"":300,""n_init"":10,""scaler"":""standard""}",
